build_id,class,weapon,archetype,variant,primary_family,family_ids,roll_profile,total_hp,ehp,ehp_no_agi,hpr,ehpr,defense_pct,agility_pct,earth_defense,thunder_defense,water_defense,fire_defense,air_defense,hpr_raw,hpr_pct,ls,effective_ls,life_per_hit,mr,total_mr,ms,mana_per_hit,max_mana_bonus,total_mana,walk_speed,attack_tier,attack_speed_base,attack_speed_final,attacks_per_second,poison,heal_pct,main_attack_range_pct,main_attack_range_blocks,main_attack_dps,spell_1_display_avg,spell_2_display_avg,spell_3_display_avg,spell_4_display_avg,spell_display_avg_max,spell_display_avg_sum,spell_1_cost,spell_2_cost,spell_3_cost,spell_4_cost,skill_points_assigned,strength,dexterity,intelligence,defense,agility,md_pct,md_raw,sd_pct,sd_raw,damage_pct,damage_raw,source_url
ubg-quetzalcoatl-quetzalcoatl-riftwalker-non-crafted-1,mage,Quetzalcoatl,Riftwalker,non_crafted,family_unclassified,[],solver_default,14110,23950.1351,12170.7976,0,0,3.389,54.8613,40.15,255.5,-203.2,-431.8,427.05,0,-18,1567,2659.8059,168.4946,9,34,16,1.7204,15,115,58,0,VERY_FAST,VERY_FAST,3.1,0,-31,0,2,3292.1032,0,122275.0593,139496.2057,17132.4849,139496.2057,278903.7499,35,1,33.15,17,152,70,73,-75,4,83,0,575,100,566,9,230,https://wynnbuilder.github.io/builder/#CX0mCBw4+iecp9nYwptqYEJvW2827vz8zuQGSo6SA0yUUHceDRUr1
ubg-quetzalcoatl-quetzalcoatl-riftwalker-non-crafted-1,mage,Quetzalcoatl,Riftwalker,non_crafted,family_unclassified,[],maximum,14110,23950.1351,12170.7976,0,0,3.389,54.8613,41.8,266,-198.4,-421.6,444.6,0,-16,1810,3072.271,194.6237,9,34,16,1.7204,15,115,66,0,VERY_FAST,VERY_FAST,3.1,0,-24,0,2,3623.8775,0,130704.5375,149197.4324,18338.78,149197.4324,298240.7499,35,1,33.15,17,152,70,73,-75,4,83,0,650,106,639,10,260,https://wynnbuilder.github.io/builder/#CX0mCBw4+iecp9nYwptqYEJvW2827vz8zuQGSo6SA0yUUHceDRUr1
ubg-riptide-riptide-arcanist-non-crafted-1,mage,Riptide,Arcanist,non_crafted,family_unclassified,[],median,13985,11654.1667,11654.1667,0,0,0,0,0,172.8,-86.4,-100,-106.8,0,0,0,0,0,-33,-8,-9,-5.8824,44,222,0,-1,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8005.78,0,0,50249.6774,12037.5276,50249.6774,62287.205,1,10.3227,17.6455,15.4841,187,60,65,140,-25,0,0,0,77,502,0,0,https://wynnbuilder-beta.github.io/builder/#CV0G7IvmFBbJ7kKEyQIvOR4RZqwaBC8rC5d71720l7zrir-v
ubg-riptide-riptide-arcanist-non-crafted-1,mage,Riptide,Arcanist,non_crafted,family_unclassified,[],upper_quartile_proxy,13985,11654.1667,11654.1667,0,0,0,0,0,176,-76.8,-100,-102,0,0,0,0,0,-19,6,3,1.9608,67,245,0,-1,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8380.4592,0,0,59321.7702,14197.9003,59321.7702,73519.6705,1,10.3227,16.6455,15.4841,187,60,65,140,-25,0,0,0,101,642,0,0,https://wynnbuilder-beta.github.io/builder/#CV0G7IvmFBbJ7kKEyQIvOR4RZqwaBC8rC5d71720l7zrir-v
ubg-riptide-riptide-arcanist-non-crafted-1,mage,Riptide,Arcanist,non_crafted,family_unclassified,[],solver_default,13985,11654.1667,11654.1667,0,0,0,0,0,177.6,-73.2,-100,-100.8,0,0,0,0,0,-7,18,14,9.1503,90,268,0,-1,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8577.5106,0,0,62886.4232,15046.6991,62886.4232,77933.1223,1,10.3227,15.6455,15.4841,187,60,65,140,-25,0,0,0,109,697,0,0,https://wynnbuilder-beta.github.io/builder/#CV0G7IvmFBbJ7kKEyQIvOR4RZqwaBC8rC5d71720l7zrir-v
ubg-riptide-riptide-arcanist-non-crafted-1,mage,Riptide,Arcanist,non_crafted,family_unclassified,[],maximum,13985,11654.1667,11654.1667,0,0,0,0,0,179.2,-67.2,-100,-98.4,0,0,0,0,0,-7,18,14,9.1503,90,268,0,-1,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8802.3181,0,0,68232.0497,16319.7546,68232.0497,84551.8043,1,10.3227,15.6455,15.4841,187,60,65,140,-25,0,0,0,123,780,0,0,https://wynnbuilder-beta.github.io/builder/#CV0G7IvmFBbJ7kKEyQIvOR4RZqwaBC8rC5d71720l7zrir-v
ubg-singularity-singularity-riftwalker-standard-1,mage,Singularity,Riftwalker,standard,family_unclassified,[],median,15860,29993.4735,21048.8441,385.7,729.4125,37.2095,35.471,479.7,672.75,468,520.65,327.6,551,-30,168,317.7114,109.8039,27,52,-12,-7.8431,32,172,-86,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,6461.2942,0,9468.2601,108664.2599,15354.6044,108664.2599,133487.1244,26.2303,18.9888,37.4719,14.9888,175,59,94,51,55,46,13,616,41,178,22,128,https://wynnbuilder.github.io/builder/#CX013J9Fn3nInKAElGt8FfE9r95K8+8qQE10hn9L0GxvLPYserfE
ubg-singularity-singularity-riftwalker-standard-1,mage,Singularity,Riftwalker,standard,family_unclassified,[],upper_quartile_proxy,15860,29993.4735,21048.8441,598.5,1131.847,37.2095,35.471,541.2,759,528,587.4,369.6,798,-25,221,417.9418,144.4444,35,60,-10,-6.5359,42,182,-66,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,7380.0527,0,11372.5778,130569.285,18454.7115,130569.285,160396.5743,26.2303,18.9888,37.4719,14.9888,175,59,94,51,55,46,16,808,55,234,29,168,https://wynnbuilder.github.io/builder/#CX013J9Fn3nInKAElGt8FfE9r95K8+8qQE10hn9L0GxvLPYserfE
ubg-singularity-singularity-riftwalker-standard-1,mage,Singularity,Riftwalker,standard,family_unclassified,[],solver_default,15860,29993.4735,21048.8441,683.24,1292.1022,37.2095,35.471,561.7,787.75,548,609.65,383.6,899,-24,242,457.6558,158.1699,41,66,-8,-5.2288,52,192,-60,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,7756.0403,0,12145.4483,139459.1885,19712.9442,139459.1885,171317.581,26.2303,17.9888,37.4719,14.9888,175,59,94,51,55,46,18,885,60,256,32,184,https://wynnbuilder.github.io/builder/#CX013J9Fn3nInKAElGt8FfE9r95K8+8qQE10hn9L0GxvLPYserfE
ubg-singularity-singularity-riftwalker-standard-1,mage,Singularity,Riftwalker,standard,family_unclassified,[],maximum,15860,29993.4735,21048.8441,827.13,1564.2183,37.2095,35.471,598.6,839.5,584,649.7,408.8,1047,-21,273,516.2811,178.4314,41,66,-8,-5.2288,52,192,-47,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8296.6294,0,13159.0987,151121.2812,21362.7171,151121.2812,185643.097,26.2303,17.9888,37.4719,14.9888,175,59,94,51,55,46,20,1000,63,289,36,208,https://wynnbuilder.github.io/builder/#CX013J9Fn3nInKAElGt8FfE9r95K8+8qQE10hn9L0GxvLPYserfE
ubg-theatre-cane-theatre-cane-arcanist-standard-1,mage,Theatre Cane,Arcanist,standard,family_unclassified,[],median,12510,25276.257,16602.8399,-80.08,-161.8004,37.2095,40.8146,-240,300,-270,50,-60,-52,-54,640,1293.1099,418.3007,-1,24,23,15.0327,22,122,6,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,-30,1.4,6728.3403,0,0,34671.174,7623.7015,34671.174,42294.8755,5.39,21.6,28.67,28.8,190,53,85,-140,55,55,0,-120,58,508,12,0,https://wynnbuilder-beta.github.io/builder/#CT0X6m5CCn3lG05Ge0oVCEdGmpDuy70uzulEqwVS
ubg-theatre-cane-theatre-cane-arcanist-standard-1,mage,Theatre Cane,Arcanist,standard,family_unclassified,[],upper_quartile_proxy,12510,25276.257,16602.8399,26.46,53.462,37.2095,40.8146,-240,300,-270,50,-60,49,-46,841,1699.2272,549.6732,4,29,27,17.6471,30,130,8,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,-25,1.5,7009.103,0,0,37692.2374,8387.2206,37692.2374,46079.458,4.83,19.71,22.09,27.84,190,53,85,-140,55,55,0,-102,61,586,16,0,https://wynnbuilder-beta.github.io/builder/#CT0X6m5CCn3lG05Ge0oVCEdGmpDuy70uzulEqwVS
ubg-theatre-cane-theatre-cane-arcanist-standard-1,mage,Theatre Cane,Arcanist,standard,family_unclassified,[],solver_default,12510,25276.257,16602.8399,50.73,102.4992,37.2095,40.8146,-240,300,-270,50,-60,89,-43,921,1860.8659,601.9608,9,34,31,20.2614,36,136,9,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,-24,1.52,7148.7492,0,0,38947.2032,8694.3156,38947.2032,47641.5188,4.34,18.09,16.45,26.88,190,53,85,-140,55,55,0,-95,62,617,18,0,https://wynnbuilder-beta.github.io/builder/#CT0X6m5CCn3lG05Ge0oVCEdGmpDuy70uzulEqwVS
ubg-theatre-cane-theatre-cane-arcanist-standard-1,mage,Theatre Cane,Arcanist,standard,family_unclassified,[],maximum,12510,25276.257,16602.8399,92.38,186.6523,37.2095,40.8146,-240,300,-270,50,-60,149,-38,1040,2101.3035,679.7386,9,34,31,20.2614,36,136,10,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,-21,1.58,7304.821,0,0,40642.8575,9123.1237,40642.8575,49765.9812,4.34,18.09,16.45,26.88,190,53,85,-140,55,55,0,-84,63,663,20,0,https://wynnbuilder-beta.github.io/builder/#CT0X6m5CCn3lG05Ge0oVCEdGmpDuy70uzulEqwVS
ubg-trance-trance-riftwalker-melee-non-crafted-1,mage,Trance,Riftwalker,non_crafted,family_cancelstack,"[""family_cancelstack""]",median,13914,21399.7988,21399.7988,-182,-279.9169,45.8172,0,875.88,377,0,564,-295,-182,0,931,1431.8825,72.1705,0,25,24,1.8605,0,100,-18,0,SUPER_FAST,SUPER_FAST,4.3,8472,0,0,4,34862.1496,0,54619.3239,11865.1275,7806.9297,54619.3239,74291.3811,1,22.6,64,24.2,171,84,80,0,73,-43,10,3760,50,0,0,0,https://wynnbuilder.github.io/builder/#CW0rkkvWHycp3ZRgpUnRgZfHCDIvHamn8lRgpmWW1W+tjqzDJMm2
ubg-trance-trance-riftwalker-melee-non-crafted-1,mage,Trance,Riftwalker,non_crafted,family_cancelstack,"[""family_cancelstack""]",upper_quartile_proxy,13914,21399.7988,21399.7988,-154,-236.8527,45.8172,0,900.21,377,0,564,-295,-154,0,1306,2008.6343,101.2403,0,25,32,2.4806,0,100,-13,0,SUPER_FAST,SUPER_FAST,4.3,8472,0,0,4,39659.127,0,55674.0182,12156.5328,7957.8083,55674.0182,75788.3593,1,22.6,64,24.2,171,84,80,0,73,-43,32,4002,50,0,0,0,https://wynnbuilder.github.io/builder/#CW0rkkvWHycp3ZRgpUnRgZfHCDIvHamn8lRgpmWW1W+tjqzDJMm2
ubg-trance-trance-riftwalker-melee-non-crafted-1,mage,Trance,Riftwalker,non_crafted,family_cancelstack,"[""family_cancelstack""]",solver_default,13914,21399.7988,21399.7988,-144,-221.4727,45.8172,0,908.32,377,0,564,-295,-144,0,1455,2237.797,112.7907,0,25,39,3.0233,0,100,-11,0,SUPER_FAST,SUPER_FAST,4.3,8472,0,0,4,41555.1392,0,56190.5003,12295.527,8031.6735,56190.5003,76517.7008,1,22.6,64,24.2,171,84,80,0,73,-43,39,4097,50,0,0,0,https://wynnbuilder.github.io/builder/#CW0rkkvWHycp3ZRgpUnRgZfHCDIvHamn8lRgpmWW1W+tjqzDJMm2
ubg-trance-trance-riftwalker-melee-non-crafted-1,mage,Trance,Riftwalker,non_crafted,family_cancelstack,"[""family_cancelstack""]",maximum,13914,21399.7988,21399.7988,-128,-196.8646,45.8172,0,916.43,377,0,564,-295,-128,0,1679,2582.3101,130.155,0,25,39,3.0233,0,100,-8,0,SUPER_FAST,SUPER_FAST,4.3,8472,0,0,4,44443.5386,0,56915.0256,12497.3444,8135.3483,56915.0256,77547.7183,1,22.6,64,24.2,171,84,80,0,73,-43,53,4242,50,0,0,0,https://wynnbuilder.github.io/builder/#CW0rkkvWHycp3ZRgpUnRgZfHCDIvHamn8lRgpmWW1W+tjqzDJMm2
ubg-warp-warp-arcanist-lootrun-2,mage,Warp,Arcanist,lootrun,family_lootrun,"[""family_lootrun""]",median,14146,38192.7998,11788.3333,-1305,-3523.3708,0,76.8163,291.2,173.6,705.6,-66,7.2,-522,-150,368,993.5636,49.0667,-14,11,0,0,0,166,165,-1,VERY_FAST,FAST,2.5,0,-30,0,2,3891.1683,0,0,32972.7902,8323.7421,32972.7902,41296.5323,1,1,23.438,17.5785,198,63,30,105,-31,165,-8,631,66,245,-8,0,https://wynnbuilder-beta.github.io/builder/#CT0820OJWi3kQGCKG0H15EGWmcYoRy3DrM7jvtJ+rir-u
ubg-warp-warp-arcanist-lootrun-2,mage,Warp,Arcanist,lootrun,family_lootrun,"[""family_lootrun""]",upper_quartile_proxy,14191,38314.2953,11825.8333,-726.4,-1961.2081,0,76.8163,291.2,173.6,754.6,-66,7.7,-320,-127,483,1304.0522,64.4,-4,21,0,0,0,166,216,-1,VERY_FAST,FAST,2.5,0,-25,0,2,4683.141,0,0,36212.5851,9130.8988,36212.5851,45343.4839,1,1,23.438,17.5785,198,63,30,105,-31,165,-7,828,71,321,-8,0,https://wynnbuilder-beta.github.io/builder/#CT0820OJWi3kQGCKG0H15EGWmcYoRy3DrM7jvtJ+rir-u
ubg-warp-warp-arcanist-lootrun-2,mage,Warp,Arcanist,lootrun,family_lootrun,"[""family_lootrun""]",solver_default,14209,38362.8935,11840.8333,-523.2,-1412.5882,0,76.8163,291.2,173.6,774.2,-66,7.9,-240,-118,529,1428.2476,70.5333,8,33,0,0,0,166,236,-1,VERY_FAST,FAST,2.5,0,-24,0,2,4998.1104,0,0,37544.4446,9459.7176,37544.4446,47004.1622,1,1,23.438,17.5785,198,63,30,105,-31,165,-7,906,73,351,-8,0,https://wynnbuilder-beta.github.io/builder/#CT0820OJWi3kQGCKG0H15EGWmcYoRy3DrM7jvtJ+rir-u
ubg-warp-warp-arcanist-lootrun-2,mage,Warp,Arcanist,lootrun,family_lootrun,"[""family_lootrun""]",maximum,14236,38435.7909,11863.3333,-243.95,-658.6409,0,76.8163,291.2,173.6,803.6,-66,8.2,-119,-105,598,1614.5408,79.7333,8,33,0,0,0,166,267,-1,VERY_FAST,FAST,2.5,0,-21,0,2,5482.2498,0,0,39523.4657,9953.6304,39523.4657,49477.0961,1,1,23.438,17.5785,198,63,30,105,-31,165,-6,1025,76,397,-8,0,https://wynnbuilder-beta.github.io/builder/#CT0820OJWi3kQGCKG0H15EGWmcYoRy3DrM7jvtJ+rir-u
ubg-warp-warp-arcanist-non-crafted-1,mage,Warp,Arcanist,non_crafted,family_unclassified,[],median,13005,42546.0032,14122.6571,-992.5,-3246.9749,23.2616,76.8163,35,510,235,125,710,-397,-150,139,454.7401,14.9462,-28,-3,6,0.6452,8,137,179,0,VERY_FAST,VERY_FAST,3.1,0,-30,9,2.18,1511.3593,0,0,38661.4007,9211.2324,38661.4007,47872.6331,1,1,27.5598,24.6069,197,31,61,34,31,150,-85,0,27,378,16,0,https://wynnbuilder-beta.github.io/builder/#CT0oqmFJiK4-v0cHITI15amWmcYSA20nxzaVDRzFE
ubg-warp-warp-arcanist-non-crafted-1,mage,Warp,Arcanist,non_crafted,family_unclassified,[],upper_quartile_proxy,13005,42546.0032,14122.6571,-551.61,-1804.5983,23.2616,76.8163,35,510,235,125,710,-243,-127,182,595.415,19.5699,-18,7,11,1.1828,21,150,224,0,VERY_FAST,VERY_FAST,3.1,0,-25,11,2.22,1683.8028,0,0,43059.0532,10273.7604,43059.0532,53332.8136,1,1,25.9193,24.6069,197,31,61,34,31,150,-77,0,36,434,21,0,https://wynnbuilder-beta.github.io/builder/#CT0oqmFJiK4-v0cHITI15amWmcYSA20nxzaVDRzFE
ubg-warp-warp-arcanist-non-crafted-1,mage,Warp,Arcanist,non_crafted,family_unclassified,[],solver_default,13005,42546.0032,14122.6571,-394.58,-1290.8729,23.2616,76.8163,35,510,235,125,710,-181,-118,199,651.0307,21.3978,-8,17,16,1.7204,35,164,242,0,VERY_FAST,VERY_FAST,3.1,0,-24,12,2.24,1762.1862,0,0,44979.9039,10736.4508,44979.9039,55716.3547,1,1,24.2788,24.6069,197,31,61,34,31,150,-74,0,39,456,23,0,https://wynnbuilder-beta.github.io/builder/#CT0oqmFJiK4-v0cHITI15amWmcYSA20nxzaVDRzFE
ubg-warp-warp-arcanist-non-crafted-1,mage,Warp,Arcanist,non_crafted,family_unclassified,[],maximum,13005,42546.0032,14122.6571,-180.4,-590.1806,23.2616,76.8163,35,510,235,125,710,-88,-105,225,736.09,24.1935,-8,17,16,1.7204,35,164,269,0,VERY_FAST,VERY_FAST,3.1,0,-21,14,2.28,1864.0845,0,0,47696.1218,11392.1407,47696.1218,59088.2625,1,1,24.2788,24.6069,197,31,61,34,31,150,-70,0,45,489,26,0,https://wynnbuilder-beta.github.io/builder/#CT0oqmFJiK4-v0cHITI15amWmcYSA20nxzaVDRzFE
ubg-fantasia-fantasia-acolyte-non-crafted-1,shaman,Fantasia,Acolyte,non_crafted,family_unclassified,[],median,15760,25546.5939,17928.1094,271,439.2847,37.2095,35.471,747,1020.9,946.2,1020.9,747,271,0,168,272.3241,67.4699,2,27,-32,-12.8514,32,195,-26,0,VERY_SLOW,VERY_SLOW,0.83,0,0,0,32.25,3915.7966,2032.3951,0,7576.1677,24161.0076,24161.0076,33769.5704,10.0297,4.6459,16.0475,8.9297,158,46,55,96,55,46,0,0,35,0,0,0,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYecKSU4490qVw+UyzqW0
ubg-fantasia-fantasia-acolyte-non-crafted-1,shaman,Fantasia,Acolyte,non_crafted,family_unclassified,[],upper_quartile_proxy,15760,25546.5939,17928.1094,430,697.02,37.2095,35.471,841.5,1150.05,1065.9,1150.05,841.5,430,0,221,358.2359,88.755,13,38,-27,-10.8434,42,205,-15,0,VERY_SLOW,VERY_SLOW,0.83,0,0,0,32.25,4081.2135,2353.4014,0,8756.601,27934.2986,27934.2986,39044.301,8.51,3.942,13.6161,6.399,158,46,55,96,55,46,0,0,46,0,0,0,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYecKSU4490qVw+UyzqW0
ubg-fantasia-fantasia-acolyte-non-crafted-1,shaman,Fantasia,Acolyte,non_crafted,family_unclassified,[],solver_default,15760,25546.5939,17928.1094,496,804.0045,37.2095,35.471,877.5,1199.25,1111.5,1199.25,877.5,496,0,242,392.2764,97.1888,22,47,-22,-8.8353,52,215,-12,0,VERY_SLOW,VERY_SLOW,0.83,0,0,0,32.25,4132.5021,2484.3974,0,9238.1267,29473.547,29473.547,41196.0711,6.8384,2.7177,10.9415,3.8437,158,46,55,96,55,46,0,0,50,0,0,0,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYecKSU4490qVw+UyzqW0
ubg-fantasia-fantasia-acolyte-non-crafted-1,shaman,Fantasia,Acolyte,non_crafted,family_unclassified,[],maximum,15760,25546.5939,17928.1094,592,959.6182,37.2095,35.471,931.5,1273.05,1179.9,1273.05,931.5,592,0,273,442.5267,109.6386,22,47,-22,-8.8353,52,215,-5,0,VERY_SLOW,VERY_SLOW,0.83,0,0,0,32.25,4221.8335,2674.4078,0,9937.0343,31707.5897,31707.5897,44319.0318,6.8384,2.7177,10.9415,3.8437,158,46,55,96,55,46,0,0,56,0,0,0,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYecKSU4490qVw+UyzqW0
ubg-fate-fate-tierstack-ritualist-standard-1,shaman,Fate,Ritualist,standard,family_tierstack,"[""family_tierstack""]",median,10510,22715.9803,14195.9527,0,0,47.1177,46.2532,-25,310,0,60,-265,-3339,112,-90,-194.5231,-6.9767,0,25,13,1.0078,0,100,43,5,VERY_SLOW,SUPER_FAST,4.3,4000,0,0,32.25,12700.6194,1833.7306,24586.8868,8925.4616,10792.7094,24586.8868,46138.7884,37,12,57.12,24,195,70,85,-16,76,65,46,10,-14,260,0,0,https://wynnbuilder-beta.github.io/builder/#CT0i21s1Cn3OVWw4CDI15amn8q6fpb0WsxDL3NNv4a2
ubg-fate-fate-tierstack-ritualist-standard-1,shaman,Fate,Ritualist,standard,family_tierstack,"[""family_tierstack""]",upper_quartile_proxy,10510,22715.9803,14195.9527,0,0,47.1177,46.2532,-25,310,0,60,-265,-2838,147,-76,-164.264,-5.8915,0,25,14,1.0853,0,100,55,5,VERY_SLOW,SUPER_FAST,4.3,5250,0,0,32.25,14785.4069,1908.4195,25739.2541,9324.2225,11289.7573,25739.2541,48261.6534,37,10,55.02,22,195,70,85,-16,76,65,62,66,-12,260,0,0,https://wynnbuilder-beta.github.io/builder/#CT0i21s1Cn3OVWw4CDI15amn8q6fpb0WsxDL3NNv4a2
ubg-fate-fate-tierstack-ritualist-standard-1,shaman,Fate,Ritualist,standard,family_tierstack,"[""family_tierstack""]",solver_default,10510,22715.9803,14195.9527,0,0,47.1177,46.2532,-25,310,0,60,-265,-2638,161,-71,-153.4571,-5.5039,0,25,15,1.1628,0,100,60,5,VERY_SLOW,SUPER_FAST,4.3,5750,0,0,32.25,15554.6034,1939.686,26218.6279,9490.2834,11495.0455,26218.6279,49143.6428,37,8,52.5,19,195,70,85,-16,76,65,67,88,-11,260,0,0,https://wynnbuilder-beta.github.io/builder/#CT0i21s1Cn3OVWw4CDI15amn8q6fpb0WsxDL3NNv4a2
ubg-fate-fate-tierstack-ritualist-standard-1,shaman,Fate,Ritualist,standard,family_tierstack,"[""family_tierstack""]",maximum,10510,22715.9803,14195.9527,0,0,47.1177,46.2532,-25,310,0,60,-265,-2338,182,-63,-136.1662,-4.8837,0,25,15,1.1628,0,100,67,5,VERY_SLOW,SUPER_FAST,4.3,6500,0,0,32.25,16722.6138,1981.4357,26858.8665,9712.065,11769.298,26858.8665,50321.6652,37,8,52.5,19,195,70,85,-16,76,65,75,121,-10,260,0,0,https://wynnbuilder-beta.github.io/builder/#CT0i21s1Cn3OVWw4CDI15amn8q6fpb0WsxDL3NNv4a2
ubg-latent-disorder-latent-disorder-acolyte-standard-1,shaman,Latent Disorder,Acolyte,standard,family_unclassified,[],median,12410,15159.1157,14117.2486,293,357.9066,37.2095,8.1748,-180,-160,425,301.4,-180,293,0,672,820.8643,439.2157,32,57,-12,-7.8431,32,188,-14,0,SUPER_SLOW,SUPER_SLOW,0.51,0,-16,0,32.25,5836.3986,1758.3982,0,6765.842,21937.2831,21937.2831,30461.5233,14.2902,1.258,17.0644,12.5483,197,50,72,80,55,9,-38,224,67,267,0,0,https://wynnbuilder.github.io/builder/#CW0r2nwGWi3wtm05IkH15ypn-oJEh10w-exxntJ9
ubg-latent-disorder-latent-disorder-acolyte-standard-1,shaman,Latent Disorder,Acolyte,standard,family_unclassified,[],upper_quartile_proxy,12748,15571.9908,14501.7473,384,469.0653,37.2095,8.1748,-180,-160,425,327.8,-180,384,0,883,1078.6059,577.1242,38,63,-10,-6.5359,42,198,-12,0,SUPER_SLOW,SUPER_SLOW,0.51,0,-13,0,32.25,6514.6358,1990.1127,0,7639.4405,24704.0124,24704.0124,34333.5656,14.2902,1.258,15.0644,11.5483,197,50,72,80,55,9,-32,312,86,351,0,0,https://wynnbuilder.github.io/builder/#CW0r2nwGWi3wtm05IkH15ypn-oJEh10w-exxntJ9
ubg-latent-disorder-latent-disorder-acolyte-standard-1,shaman,Latent Disorder,Acolyte,standard,family_unclassified,[],solver_default,12883,15736.8966,14655.3193,420,513.0402,37.2095,8.1748,-180,-160,425,336.6,-180,420,0,967,1181.2139,632.0261,44,69,-8,-5.2288,52,208,-11,0,SUPER_SLOW,SUPER_SLOW,0.51,0,-12,0,32.25,6733.6605,2085.1409,0,7997.1888,25837.3402,25837.3402,35919.6699,14.2902,1.258,12.0644,9.5483,197,50,72,80,55,9,-31,347,94,384,0,0,https://wynnbuilder.github.io/builder/#CW0r2nwGWi3wtm05IkH15ypn-oJEh10w-exxntJ9
ubg-latent-disorder-latent-disorder-acolyte-standard-1,shaman,Latent Disorder,Acolyte,standard,family_unclassified,[],maximum,13085,15983.6445,14885.1086,475,580.224,37.2095,8.1748,-180,-160,425,352,-180,475,0,1092,1333.9045,713.7255,44,69,-8,-5.2288,52,208,-10,0,SUPER_SLOW,SUPER_SLOW,0.51,0,-11,0,32.25,7157.8434,2228.0293,0,8535.1375,27541.5601,27541.5601,38304.7269,14.2902,1.258,12.0644,9.5483,197,50,72,80,55,9,-27,401,106,434,0,0,https://wynnbuilder.github.io/builder/#CW0r2nwGWi3wtm05IkH15ypn-oJEh10w-exxntJ9
ubg-panic-zealot-panic-zealot-summoner-standard-1,shaman,Panic Zealot,Summoner,standard,family_unclassified,[],median,6585,13054.5176,6611.4932,0,0,28.8577,57.4269,-195,270,100,-185,420,0,-14,221,438.1243,17.1318,0,25,12,0.9302,0,100,59,16,SUPER_FAST,SUPER_FAST,4.3,0,0,0,32.25,544.2385,5936.0946,26294.293,5154.9342,0,26294.293,37385.3218,1,1,1,32,196,55,57,-28,40,89,-50,0,21,636,0,-74,https://wynnbuilder.github.io/builder/#CW0oqAwaWhep4lYECrG05coXkHEdG4kYSg3K70qFt6pxDfWk0
ubg-panic-zealot-panic-zealot-summoner-standard-1,shaman,Panic Zealot,Summoner,standard,family_unclassified,[],upper_quartile_proxy,7335,14541.3647,7364.5106,0,0,28.8577,57.4269,-195,270,100,-185,420,0,-12,289,572.9318,22.4031,0,25,18,1.3953,0,100,77,16,SUPER_FAST,SUPER_FAST,4.3,0,0,0,32.25,652.2631,6545.9781,29039.0779,5694.7276,0,29039.0779,41279.7836,1,1,1,32,196,55,57,-28,40,89,-42,0,23,754,0,-63,https://wynnbuilder.github.io/builder/#CW0oqAwaWhep4lYECrG05coXkHEdG4kYSg3K70qFt6pxDfWk0
ubg-panic-zealot-panic-zealot-summoner-standard-1,shaman,Panic Zealot,Summoner,standard,family_unclassified,[],solver_default,7635,15136.1036,7665.7176,0,0,28.8577,57.4269,-195,270,100,-185,420,0,-11,317,628.4407,24.5736,0,25,23,1.7829,0,100,84,16,SUPER_FAST,SUPER_FAST,4.3,0,0,0,32.25,698.5285,6812.9944,30222.888,5927.2535,0,30222.888,42963.1359,1,1,1,32,196,55,57,-28,40,89,-39,0,24,801,0,-59,https://wynnbuilder.github.io/builder/#CW0oqAwaWhep4lYECrG05coXkHEdG4kYSg3K70qFt6pxDfWk0
ubg-panic-zealot-panic-zealot-summoner-standard-1,shaman,Panic Zealot,Summoner,standard,family_unclassified,[],maximum,8085,16028.2118,8117.5281,0,0,28.8577,57.4269,-195,270,100,-185,420,0,-10,358,709.7217,27.7519,0,25,23,1.7829,0,100,94,16,SUPER_FAST,SUPER_FAST,4.3,0,0,0,32.25,766.6895,7214.6411,32013.5262,6279.9002,0,32013.5262,45508.0675,1,1,1,32,196,55,57,-28,40,89,-35,0,26,871,0,-52,https://wynnbuilder.github.io/builder/#CW0oqAwaWhep4lYECrG05coXkHEdG4kYSg3K70qFt6pxDfWk0
